count,taxon.id,taxon.rank,taxon.rank_level,taxon.iconic_taxon_id,taxon.ancestor_ids,taxon.is_active,taxon.name,taxon.parent_id,taxon.ancestry,taxon.extinct,taxon.taxon_changes_count,taxon.taxon_schemes_count,taxon.observations_count,taxon.current_synonymous_taxon_ids,taxon.atlas_id,taxon.complete_species_count,taxon.wikipedia_url,taxon.iconic_taxon_name,taxon.preferred_common_name,taxon.preferred_establishment_means,taxon.default_photo.id,taxon.default_photo.license_code,taxon.default_photo.attribution,taxon.default_photo.url,taxon.default_photo.flags,taxon.default_photo.attribution_name,taxon.default_photo.square_url,taxon.default_photo.medium_url,taxon.default_photo.original_dimensions.height,taxon.default_photo.original_dimensions.width,taxon.flag_counts.resolved,taxon.flag_counts.unresolved,taxon.establishment_means.id,taxon.establishment_means.establishment_means,taxon.establishment_means.place.id,taxon.establishment_means.place.name,taxon.establishment_means.place.display_name,taxon.establishment_means.place.ancestry,taxon.conservation_status.id,taxon.conservation_status.source_id,taxon.conservation_status.user_id,taxon.conservation_status.authority,taxon.conservation_status.status,taxon.conservation_status.status_name,taxon.conservation_status.geoprivacy,taxon.conservation_status.iucn,taxon.conservation_status.place.id,taxon.conservation_status.place.name,taxon.conservation_status.place.display_name,taxon.conservation_status.place.ancestry,taxon.conservation_status.place_id
1,84227,species,10,47126,,TRUE,Rubus phoenicolasius,1451198,48460/47126/211194/47125/47124/47132/47148/415343/922171/47544/1360635/1449387/1451198,FALSE,0,4,36709,NA,NA,NA,http://en.wikipedia.org/wiki/Rubus_phoenicolasius,Plantae,wineberry,introduced,179403369,cc-by-sa,"(c) Douglas Goldman, some rights reserved (CC BY-SA), uploaded by Douglas Goldman",https://inaturalist-open-data.s3.amazonaws.com/photos/179403369/square.jpg,,Douglas Goldman,https://inaturalist-open-data.s3.amazonaws.com/photos/179403369/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/179403369/medium.jpg,1371,2048,0,0,51876868,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,84370,species,10,47126,,TRUE,Syzygium malaccense,72388,48460/47126/211194/47125/47124/47791/51816/468848/921786/72388,FALSE,1,2,3420,NA,NA,NA,http://en.wikipedia.org/wiki/Syzygium_malaccense,Plantae,Malay Apple,introduced,178790256,cc-by-nc,"(c) Felix, some rights reserved (CC BY-NC), uploaded by Felix",https://inaturalist-open-data.s3.amazonaws.com/photos/178790256/square.jpg,,Felix,https://inaturalist-open-data.s3.amazonaws.com/photos/178790256/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/178790256/medium.jpg,1536,2048,0,0,126331749,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,85410,species,10,47126,,TRUE,Epiphyllum oxypetalum,85411,48460/47126/211194/47125/47124/47366/47903/335455/471788/85411,FALSE,0,3,2977,NA,NA,NA,http://en.wikipedia.org/wiki/Epiphyllum_oxypetalum,Plantae,queen of the night,introduced,40327377,cc0,"no rights reserved, uploaded by 葉子",https://inaturalist-open-data.s3.amazonaws.com/photos/40327377/square.jpeg,,葉子,https://inaturalist-open-data.s3.amazonaws.com/photos/40327377/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/40327377/medium.jpeg,960,1280,0,0,85633349,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,116710,species,10,47126,,TRUE,Microstegium vimineum,116670,48460/47126/211194/47125/47163/47162/47434/326013/635417/1138112/116670,FALSE,1,3,22304,NA,NA,NA,http://en.wikipedia.org/wiki/Microstegium_vimineum,Plantae,Japanese stiltgrass,introduced,185783395,cc-by-nc,"(c) Derek Hudgins, some rights reserved (CC BY-NC), uploaded by Derek Hudgins",https://inaturalist-open-data.s3.amazonaws.com/photos/185783395/square.jpeg,,Derek Hudgins,https://inaturalist-open-data.s3.amazonaws.com/photos/185783395/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/185783395/medium.jpeg,1366,2048,0,0,27388526,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,118473,species,10,47126,,TRUE,Sedum sarmentosum,1447328,48460/47126/211194/47125/47124/71289/51890/889256/1092926/55735/1447328,FALSE,0,3,9610,NA,NA,NA,http://en.wikipedia.org/wiki/Sedum_sarmentosum,Plantae,Stringy Stonecrop,introduced,8300207,cc-by,"(c) Rusty, some rights reserved (CC BY), uploaded by Rusty",https://inaturalist-open-data.s3.amazonaws.com/photos/8300207/square.jpeg,,Rusty,https://inaturalist-open-data.s3.amazonaws.com/photos/8300207/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/8300207/medium.jpeg,1366,2048,0,0,103637041,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,119141,species,10,47126,,TRUE,Dioscorea polystachya,82692,48460/47126/211194/47125/47163/51878/71501/82692,FALSE,0,2,5296,NA,NA,NA,http://en.wikipedia.org/wiki/Chinese_yam,Plantae,Chinese yam,introduced,9478686,cc0,"no rights reserved, uploaded by Daniel Atha",https://inaturalist-open-data.s3.amazonaws.com/photos/9478686/square.jpeg,,Daniel Atha,https://inaturalist-open-data.s3.amazonaws.com/photos/9478686/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/9478686/medium.jpeg,2048,1536,0,0,95332053,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,120026,species,10,47126,,TRUE,Zephyranthes drummondii,120027,48460/47126/211194/47125/47163/47218/55849/924654/924785/924787/120027,FALSE,1,2,8343,NA,NA,NA,https://en.wikipedia.org/wiki/Zephyranthes_drummondii,Plantae,Drummond's rain lily,introduced,1803235,cc-by-nc,"(c) Susan Elliott, some rights reserved (CC BY-NC), uploaded by Susan Elliott",https://inaturalist-open-data.s3.amazonaws.com/photos/1803235/square.jpg,,Susan Elliott,https://inaturalist-open-data.s3.amazonaws.com/photos/1803235/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/1803235/medium.jpg,1538,2048,0,0,36698950,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,122783,species,10,47126,,TRUE,Pyrus pyrifolia,58736,48460/47126/211194/47125/47124/47132/47148/922110/723302/58736,FALSE,0,3,861,NA,NA,NA,http://en.wikipedia.org/wiki/Pyrus_pyrifolia,Plantae,Asian Pear,introduced,10657353,cc-by-nc,"(c) Michael Kielb, some rights reserved (CC BY-NC), uploaded by Michael Kielb",https://inaturalist-open-data.s3.amazonaws.com/photos/10657353/square.jpg,,Michael Kielb,https://inaturalist-open-data.s3.amazonaws.com/photos/10657353/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/10657353/medium.jpg,2048,1536,0,0,109590132,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,122971,species,10,47126,,TRUE,Zingiber officinale,1436479,48460/47126/211194/47125/47163/48318/52496/1074962/1255099/122972/1436479,FALSE,0,2,1697,NA,NA,NA,http://en.wikipedia.org/wiki/Ginger,Plantae,Ginger,introduced,247973845,NA,"(c) Nuwan Chathuranga, all rights reserved, uploaded by Nuwan Chathuranga",https://static.inaturalist.org/photos/247973845/square.jpeg,,Nuwan Chathuranga,https://static.inaturalist.org/photos/247973845/square.jpeg,https://static.inaturalist.org/photos/247973845/medium.jpeg,611,600,0,0,89134163,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,125790,species,10,47126,,TRUE,Spiraea japonica,48681,48460/47126/211194/47125/47124/47132/47148/922110/922116/48681,FALSE,0,4,25470,NA,NA,NA,http://en.wikipedia.org/wiki/Spiraea_japonica,Plantae,Japanese Spirea,introduced,449207,cc-by-nc-nd,"(c) beautifulcataya, some rights reserved (CC BY-NC-ND)",https://inaturalist-open-data.s3.amazonaws.com/photos/449207/square.jpg,,beautifulcataya,https://inaturalist-open-data.s3.amazonaws.com/photos/449207/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/449207/medium.jpg,1536,2048,0,1,34672950,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,126710,species,10,47126,,TRUE,Magnolia stellata,1529419,48460/47126/211194/47125/47124/50898/53581/1529505/82096/1529419,FALSE,0,2,10761,NA,20510,NA,http://en.wikipedia.org/wiki/Magnolia_stellata,Plantae,star magnolia,introduced,66470463,cc-by-nc,"(c) mahaliamata, some rights reserved (CC BY-NC), uploaded by mahaliamata",https://inaturalist-open-data.s3.amazonaws.com/photos/66470463/square.jpg,,mahaliamata,https://inaturalist-open-data.s3.amazonaws.com/photos/66470463/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/66470463/medium.jpg,726,750,0,0,125408418,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,126892,species,10,47126,,TRUE,Senecio viscosus,53207,48460/47126/211194/47125/47124/47605/47604/632790/568270/901794/53207,FALSE,0,3,5418,NA,NA,NA,http://en.wikipedia.org/wiki/Senecio_viscosus,Plantae,Sticky Groundsel,introduced,53180602,cc-by-nc,"(c) Denis Ivanov, some rights reserved (CC BY-NC), uploaded by Denis Ivanov",https://inaturalist-open-data.s3.amazonaws.com/photos/53180602/square.jpeg,,Denis Ivanov,https://inaturalist-open-data.s3.amazonaws.com/photos/53180602/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/53180602/medium.jpeg,2048,1536,0,0,126057993,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,126914,species,10,47126,,TRUE,Brugmansia arborea,62900,48460/47126/211194/47125/47124/48515/48516/634936/634938/62900,FALSE,0,2,5161,NA,NA,NA,http://en.wikipedia.org/wiki/Brugmansia_arborea,Plantae,Angel's Trumpet,introduced,5862422,cc-by-nc,"(c) Jorge Emmanuel Escobar, some rights reserved (CC BY-NC), uploaded by Jorge Emmanuel Escobar",https://inaturalist-open-data.s3.amazonaws.com/photos/5862422/square.jpg,,Jorge Emmanuel Escobar,https://inaturalist-open-data.s3.amazonaws.com/photos/5862422/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/5862422/medium.jpg,900,1200,1,0,119836290,introduced,21,Florida,"Florida, US",97394/1,65704,NA,NA,IUCN Red List,ew,extinct in the wild,NA,60,NA,NA,NA,NA,NA
1,127065,species,10,47126,,TRUE,Ornithogalum nutans,1230243,48460/47126/211194/47125/47163/47218/47599/507998/1427974/56138/1230233/1230243,FALSE,0,3,4057,NA,NA,NA,https://en.wikipedia.org/wiki/Ornithogalum_nutans,Plantae,Drooping Star-of-Bethlehem,introduced,10178713,cc-by-nc-sa,"(c) Nicolas Zwahlen, some rights reserved (CC BY-NC-SA), uploaded by Nicolas Zwahlen",https://inaturalist-open-data.s3.amazonaws.com/photos/10178713/square.jpg,,Nicolas Zwahlen,https://inaturalist-open-data.s3.amazonaws.com/photos/10178713/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/10178713/medium.jpg,1196,1800,0,0,91844668,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,127156,species,10,47126,,TRUE,Mazus miquelii,126377,48460/47126/211194/47125/47124/48151/571193/126377,FALSE,0,3,1455,NA,NA,NA,https://en.wikipedia.org/wiki/Mazus_miquelii,Plantae,Miquel's mazus,introduced,35191898,cc-by-nc,"(c) Ashley M Bradford, some rights reserved (CC BY-NC), uploaded by Ashley M Bradford",https://inaturalist-open-data.s3.amazonaws.com/photos/35191898/square.jpg,,Ashley M Bradford,https://inaturalist-open-data.s3.amazonaws.com/photos/35191898/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/35191898/medium.jpg,1536,2048,0,0,117653001,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,127181,species,10,47126,,TRUE,Pieris japonica,49706,48460/47126/211194/47125/47124/47181/133387/634914/919965/49706,FALSE,0,2,14360,NA,NA,NA,http://en.wikipedia.org/wiki/Pieris_japonica,Plantae,Japanese andromeda,introduced,102374,cc-by-nc-sa,"(c) Alfred Sin, some rights reserved (CC BY-NC-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/102374/square.jpg,,Alfred Sin,https://inaturalist-open-data.s3.amazonaws.com/photos/102374/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/102374/medium.jpg,1209,1613,1,0,84538398,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,127186,species,10,47126,,TRUE,Securigera varia,127187,48460/47126/211194/47125/47124/47123/47122/507502/533443/127187,FALSE,2,4,71222,NA,NA,NA,http://en.wikipedia.org/wiki/Securigera_varia,Plantae,purple crownvetch,introduced,34301,cc-by-nc-sa,"(c) Jerry Oldenettel, some rights reserved (CC BY-NC-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/34301/square.jpg,,Jerry Oldenettel,https://inaturalist-open-data.s3.amazonaws.com/photos/34301/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/34301/medium.jpg,1866,1625,2,1,63489955,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,127391,species,10,47126,,TRUE,Daphne laureola,61316,48460/47126/211194/47125/47124/48796/50313/61316,FALSE,0,3,13772,NA,NA,NA,http://en.wikipedia.org/wiki/Daphne_laureola,Plantae,Spurge-laurel,introduced,120446955,NA,"(c) Le Duc, all rights reserved, uploaded by Le Duc",https://static.inaturalist.org/photos/120446955/square.jpeg,,Le Duc,https://static.inaturalist.org/photos/120446955/square.jpeg,https://static.inaturalist.org/photos/120446955/medium.jpeg,2048,1536,1,0,105844703,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,127514,species,10,47126,,TRUE,Ficus religiosa,50999,48460/47126/211194/47125/47124/47132/50998/1529470/50999,FALSE,0,1,10628,NA,NA,NA,http://en.wikipedia.org/wiki/Ficus_religiosa,Plantae,Sacred fig,NA,119134047,cc-by-nc,"(c) Hua Wan, some rights reserved (CC BY-NC), uploaded by Hua Wan",https://inaturalist-open-data.s3.amazonaws.com/photos/119134047/square.jpeg,,Hua Wan,https://inaturalist-open-data.s3.amazonaws.com/photos/119134047/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/119134047/medium.jpeg,1365,2048,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,127676,species,10,47126,,TRUE,Bixa orellana,127679,48460/47126/211194/47125/47124/48796/71456/127679,FALSE,1,3,6355,NA,NA,NA,https://en.wikipedia.org/wiki/Bixa_orellana,Plantae,Lipsticktree,NA,80625986,NA,"(c) Eerika Schulz, all rights reserved",https://static.inaturalist.org/photos/80625986/square.jpg,,Eerika Schulz,https://static.inaturalist.org/photos/80625986/square.jpg,https://static.inaturalist.org/photos/80625986/medium.jpg,768,1024,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,128533,species,10,47126,,TRUE,Argemone mexicana,58951,48460/47126/211194/47125/47124/48232/47332/889631/1453811/58951,FALSE,1,4,8616,NA,NA,NA,http://en.wikipedia.org/wiki/Argemone_mexicana,Plantae,Mexican prickly poppy,native,512186,NA,"(c) Arnulfo Moreno-Valdez, all rights reserved, uploaded by Arnulfo Moreno-Valdez",https://static.inaturalist.org/photos/512186/square.jpg,,Arnulfo Moreno-Valdez,https://static.inaturalist.org/photos/512186/square.jpg,https://static.inaturalist.org/photos/512186/medium.jpg,531,800,0,0,2914225,native,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,128684,species,10,47126,,TRUE,Hydrocotyle sibthorpioides,56917,48460/47126/211194/47125/47124/48700/52849/525720/56917,FALSE,0,6,4054,NA,NA,NA,http://en.wikipedia.org/wiki/Hydrocotyle_sibthorpioides,Plantae,Sibthorp's Pennywort,introduced,297699518,cc-by-nc,"(c) Misha Zitser, some rights reserved (CC BY-NC), uploaded by Misha Zitser",https://inaturalist-open-data.s3.amazonaws.com/photos/297699518/square.jpg,,Misha Zitser,https://inaturalist-open-data.s3.amazonaws.com/photos/297699518/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/297699518/medium.jpg,1536,2048,0,0,101997023,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,129061,species,10,47126,,TRUE,Rubus rolfei,47544,48460/47126/211194/47125/47124/47132/47148/415343/922171/47544,FALSE,1,1,2694,NA,NA,NA,http://en.wikipedia.org/wiki/Rubus_hayata-koidzumii,Plantae,creeping Taiwan bramble,introduced,47805788,cc0,"no rights reserved, uploaded by 葉子",https://inaturalist-open-data.s3.amazonaws.com/photos/47805788/square.jpeg,,葉子,https://inaturalist-open-data.s3.amazonaws.com/photos/47805788/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/47805788/medium.jpeg,1536,2048,0,0,119312892,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,130800,species,10,47126,,TRUE,Pseudofumaria lutea,130805,48460/47126/211194/47125/47124/48232/47332/868775/1453807/130805,FALSE,1,2,7770,NA,NA,NA,http://en.wikipedia.org/wiki/Pseudofumaria_lutea,Plantae,Yellow Fumitory,introduced,731776,cc-by-nc-nd,"(c) Alwyn Ladell, some rights reserved (CC BY-NC-ND)",https://inaturalist-open-data.s3.amazonaws.com/photos/731776/square.jpg,,Alwyn Ladell,https://inaturalist-open-data.s3.amazonaws.com/photos/731776/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/731776/medium.jpg,1362,2048,0,0,126610519,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,132849,species,10,47126,,TRUE,Leonotis leonurus,132850,48460/47126/211194/47125/47124/48151/48623/918903/918908/132850,FALSE,1,4,5641,NA,NA,NA,http://en.wikipedia.org/wiki/Leonotis_leonurus,Plantae,Common Lionspaw,introduced,30785443,cc-by-sa,"(c) Tony Rebelo, some rights reserved (CC BY-SA), uploaded by Tony Rebelo",https://inaturalist-open-data.s3.amazonaws.com/photos/30785443/square.jpeg,,Tony Rebelo,https://inaturalist-open-data.s3.amazonaws.com/photos/30785443/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/30785443/medium.jpeg,1716,2048,0,0,123769315,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,133308,species,10,47126,,TRUE,Ixora chinensis,133310,48460/47126/211194/47125/47124/47363/47693/788092/788105/133310,FALSE,0,1,8702,NA,NA,NA,http://en.wikipedia.org/wiki/Ixora_chinensis,Plantae,Chinese Ixora,introduced,16569869,NA,"(c) Harish Tarikar, all rights reserved, uploaded by Harish Tarikar",https://static.inaturalist.org/photos/16569869/square.jpeg,,Harish Tarikar,https://static.inaturalist.org/photos/16569869/square.jpeg,https://static.inaturalist.org/photos/16569869/medium.jpeg,2048,1152,1,0,120764332,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,133311,species,10,47126,,TRUE,Richardia scabra,52079,48460/47126/211194/47125/47124/47363/47693/788064/788088/52079,FALSE,0,3,4327,NA,NA,NA,http://en.wikipedia.org/wiki/Richardia_scabra,Plantae,Florida Pusley,NA,348642955,cc-by-sa,"(c) Douglas Goldman, some rights reserved (CC BY-SA), uploaded by Douglas Goldman",https://inaturalist-open-data.s3.amazonaws.com/photos/348642955/square.jpg,,Douglas Goldman,https://inaturalist-open-data.s3.amazonaws.com/photos/348642955/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/348642955/medium.jpg,1371,2048,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,135229,species,10,47126,,TRUE,Buglossoides arvensis,128567,48460/47126/211194/47125/47124/523723/48150/795681/795687/128567,FALSE,2,3,11310,NA,NA,NA,https://en.wikipedia.org/wiki/Lithospermum_arvense,Plantae,corn gromwell,introduced,15055192,cc-by-nc,"(c) dodi, some rights reserved (CC BY-NC), uploaded by dodi",https://inaturalist-open-data.s3.amazonaws.com/photos/15055192/square.jpg,,dodi,https://inaturalist-open-data.s3.amazonaws.com/photos/15055192/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/15055192/medium.jpg,1541,1232,0,0,102115558,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,135250,species,10,47126,,TRUE,Strelitzia nicolai,48316,48460/47126/211194/47125/47163/48318/48317/48316,FALSE,0,3,7971,NA,25773,NA,http://en.wikipedia.org/wiki/Strelitzia_nicolai,Plantae,giant bird-of-paradise flower,NA,295952594,cc-by-nc,"(c) wendyhitchcock, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/295952594/square.jpeg,,wendyhitchcock,https://inaturalist-open-data.s3.amazonaws.com/photos/295952594/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/295952594/medium.jpeg,2048,1536,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,138578,species,10,47126,,TRUE,Senna spectabilis,52348,48460/47126/211194/47125/47124/47123/47122/324170/542136/1076875/52348,FALSE,0,5,1535,NA,NA,NA,http://en.wikipedia.org/wiki/Senna_spectabilis,Plantae,whitebark senna,introduced,15451265,NA,"(c) Wolf-Achim and Hanna Roland, all rights reserved, uploaded by Wolf-Achim and Hanna Roland",https://static.inaturalist.org/photos/15451265/square.jpg,,Wolf-Achim and Hanna Roland,https://static.inaturalist.org/photos/15451265/square.jpg,https://static.inaturalist.org/photos/15451265/medium.jpg,938,1250,0,0,113090046,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,138590,species,10,47126,,TRUE,Senna pallida,52348,48460/47126/211194/47125/47124/47123/47122/324170/542136/1076875/52348,FALSE,0,2,1802,NA,NA,NA,NA,Plantae,Twin-flowered cassia,introduced,37353786,cc-by-nc,"(c) Aurora boreal, some rights reserved (CC BY-NC), uploaded by Aurora boreal",https://inaturalist-open-data.s3.amazonaws.com/photos/37353786/square.jpg,,Aurora boreal,https://inaturalist-open-data.s3.amazonaws.com/photos/37353786/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/37353786/medium.jpg,2048,1536,0,0,61446484,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,138611,species,10,47126,,TRUE,Senna angustisiliqua,52348,48460/47126/211194/47125/47124/47123/47122/324170/542136/1076875/52348,FALSE,0,1,5,NA,NA,NA,NA,Plantae,NA,introduced,45901187,cc-by-nc,"(c) Lisa, some rights reserved (CC BY-NC), uploaded by Lisa",https://inaturalist-open-data.s3.amazonaws.com/photos/45901187/square.jpg,,Lisa,https://inaturalist-open-data.s3.amazonaws.com/photos/45901187/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/45901187/medium.jpg,2048,1536,0,0,45679352,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,141511,species,10,47126,,TRUE,Amorphophallus paeoniifolius,1565591,48460/47126/211194/47125/47163/48073/48536/467650/706197/62195/1565591,FALSE,0,2,1612,NA,NA,NA,http://en.wikipedia.org/wiki/Amorphophallus_paeoniifolius,Plantae,elephant-foot yam,NA,82632344,cc-by-nc,"(c) 南门野客, some rights reserved (CC BY-NC), uploaded by 南门野客",https://inaturalist-open-data.s3.amazonaws.com/photos/82632344/square.jpg,,南门野客,https://inaturalist-open-data.s3.amazonaws.com/photos/82632344/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/82632344/medium.jpg,2048,1536,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,143429,species,10,47126,,TRUE,Aristolochia fimbriata,1464291,48460/47126/211194/47125/47124/60244/52860/958334/54464/1464291,FALSE,0,1,908,NA,NA,NA,http://en.wikipedia.org/wiki/Aristolochia_fimbriata,Plantae,White Veined Pipevine,introduced,175729895,cc-by-nc,"(c) Luciano Peralta, some rights reserved (CC BY-NC), uploaded by Luciano Peralta",https://inaturalist-open-data.s3.amazonaws.com/photos/175729895/square.jpeg,,Luciano Peralta,https://inaturalist-open-data.s3.amazonaws.com/photos/175729895/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/175729895/medium.jpeg,1131,1475,0,0,127514530,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
